puuid,region
AVZc9nFYpCvuw1fDlp-CBnwAXbnl-4Z2m4pt32p7Fx6YzmqB42lv-1OM3DwQUKr4vshQP46hYXUIrg,EUROPE
QCPlV8C2NTUyTAFaxXO3qA-pZns2ZZ-AayqpireQ8QKOFb-jhTvi_nGAIQWUttooFROfHoQ4L5NiTg,AMERICAS
5uOdIOC2pmsOr6nXnnbnIALXiaegM3sCOiSaSJ-Nc5Fc-1g1qF3TlX4T3pHTwnmdN0Uu4x76m2vP_A,AMERICAS
uGb5hk3yWxcQv_DXc3hDZqa-vBkOQ5YoATmhXhg4sXqplAnXkmtoXtYtx3_5zYDaGc6e9gUxaCdw5w,ASIA
avSg-oRMpKqqrKUmaDv32wHvr8aPBb8yecao5GmjvfzSPYKxFyDs_2a1fzCc-5qmItjoHtyakiF6qg,AMERICAS
emxW-rG98znTZ5Sdn-_EUunFGUQdEUFuqKoK7n9wp5dn7mr0_dErte4fWySZMxt-AltTe6JKi_Klwg,EUROPE
HB1F2MVqkiIRactm-CaS8DWH_rBcK1OzfVV-ph_70QYxCrbscxs-uA3RMgFoRxLGhPJ6_aL7UAjMvg,SEA
r0FX8Qy9KRF6K81agaSi5ipfmukOC3bza3a36yWp-iPzDfuYd6V2dJt65wwDuklqgcTveL_UzfwuLQ,SEA
KDY5f5g9GwFg5bRaTNseudBdNl7OZ_8DL-Rq3mxmSxmGLWhURbNLRyHBLfFo3e8yD2r9MiyvIolufA,EUROPE
Fg9ND_aJvHdJVXQFwPba1QvohT-hDg_uyjgDCnyziU8Ouo6_LL4thBfCHAksbsie4orvHro8N4wWJQ,EUROPE
7-Et0GSrMIJFI5B5_hEFypOtCAbG0KXg5eu7ZRTOLtlHqdvjnoySFgF7eRlKozjBUcnaBHPJ-mkuAA,AMERICAS
zpoE8IF-zf7JOF3TmNKTu5U7JriPwN_LxuhrRtjd5xW8ViDckyA3VWsvbZGCRnUSWHkCresZi-iORA,SEA
hHw82TwZ7jjIpUm56XvX-DkzHFEjN8-7GWsD8Ws-GCn7FmhKaj0s7xXUwSdT9BJwvWU4y6Zhmgdktg,EUROPE
D1Zs4_D-wIErqviM9OJh9kD70VXY4HxJdozoSQEairpR8cfyT4IjJep-vAud4UjPvGkbHnUFDzmsdw,SEA
b-NBT6M-ZOmI7li_2RfrW5DOUA5IOU14bCc2UuV5VvF8DOIDeV2-AMrxZr8EeveAqAwLSAbSfMV7cA,EUROPE
5QPVnmLp9p07Ihf3Pv5jXCxAwZlvTYVS-1UgJqL2zFy0yIcD__VYfHythx5kzy2jmMqiJN9KZ1Sz1Q,EUROPE
gSrfHY8nyKq-l6dN0QTn7NqOZ3KSKoMfK3-rkyxd8hxDOp7Lki_q37iEOZQG11KTalLHkM1TnZa13Q,AMERICAS
bh3mab2gYWj4oi9ygksJF_Eiv6LgUKp-53w0hz46R6VWAvb3fchT18356UM3XnKOJltN76ja-pnpcA,EUROPE
2GcT5BBDIxqVnTgxXFDriz4-2HDsHVkI4d32qqR3tZi1KjnPCHqlOUdXKD2Zl8R7HypiGoajpsRKNQ,AMERICAS
NfHlKSZ2dWQ2xyEc9dF2teOLD2q_L-fpe6lfxmBTHG9SMxtIpXPwprxTji2g4Z2GvRWknQPP9J1pJg,EUROPE
c85sgVf94WjeCi3OUMIa70U8Vwz3OJ32QwfDsJqmDguOGgpSJnzI6Isbms7b7MKjmxlrfrlfpdCFIA,ASIA
lgsP3XyPt3XX_GvrsmcrZVjA_urmOaAdJorAJpT5HzYdagerpVqJgqYPNN3SQBqQP6Hjva67RKsXSA,SEA
MI6T2gV2E3lQRa4a8R_hbDRfcVFSIc_M9jiIw9NmnmZt3VGE3u8GEzh0FkpIn7Ct2yarFCdzoomQgg,AMERICAS
4mzFLURcjBPnYD4BcfPR9WTRda3v9H-TO6JwdAJHeMneP0EhbmGXXLjO4UB0Gy_TQGl8hphlfrJOkg,SEA
ZgqeKtCAOB1EVTGalYPQD69ht5Ryqz8UAS_NFWAMnVk0I0r_vjMM1r90uvlJipNZJIDOaAnjUtppNg,ASIA
32_ODYktVEHF0glRPkVqtyawEnEWlJtV5_Az4AIfrvYBj3iEfqpkWFi3cY8Qe7bdIFHDC1lpCcawuw,SEA
4dydRpOjjbUIQ-_rhnP5ia2jgfGH1LW6koRRtC_kOHW7jYCJ9n-pI78fNyRh3LFPFYYQt6zxNGthqQ,EUROPE
9YsyJ04XHGlawCFJgFqECO3bniMi3b_Q8Fo79cf8LSkyw7uM2rNW44u1adZVB6xyOMfnfVzwCRAReg,SEA
M3TG-nUkNOypcLriRuw4PhK46YECBjjjG8FCTEj6xlpWVL9BTST5YzfH8eAmm_LRZ8v7MHOuf0uiuw,EUROPE
BPkEwle6DubqmE8AwELJuguKrGpt3M3xXkFwHkE1R7YBT51MQ7I7GZBEERFd7Y3dbAQwLEqKh107kg,SEA
mvYU4psS8SABjTtPN2ZWuhx0KObEx_lU76tXMNNGs5Sm6phZqikObc9nRfr1uX0s8GYGdhh29Kxtzg,AMERICAS
mWnHcVKoj4yXPaceJX_nWLf4VarYhpF45Rnb3pR-lWKgkCgcF1Agex37s2sZch9i_o-MFHvW0Vl2TQ,EUROPE
H-2Dx7MJAz0lrxBxLHy5EtpE9nBClGo1kLRWWQlaRDNw_3ZnzBSds6DjcPV0vy9y5D8owrmZsALViQ,SEA
JHZKsSUE1jQqwFv2pM2obqPh_HTlJS_PmnGDEvPsHuog8VQxt_I-OJhH9O08ZFBooXqPblznknd4gw,ASIA
pQPgeMy-_XyDwIndmy089VrZDnJ7x0tIoXShFJyhGBhc5yYllOY6Ff2THOMZRkqeW0t0uSPmwfkIRw,EUROPE
8AjnRx517ElwktCNtLTALuymnziEjJPzqcximyt_OZDXOJMdLEraJXkR0f9SIcdR5OE2QMb09dWcUA,SEA
susdAvaotGMkGaPYjdlU_7Z2tuqy88thsgGT7XO3VyZzdAKdeMC6aCGi4DX4VTQMZQImz1tkBCj8wg,SEA
_sjePdm_cyjWkN6GRekgzuyWTZ54XJ2_jgfLVTuKOMXyIp0hL0OGqZ-GrFqR4rViJi8ySXPygbJ_NQ,SEA
vUwdj54ivUb7JrQ22LulOzrElk6epubXlsxKKAQnvfCULPQ-SJW051AOWBYRsO23t_A2evocco5kFw,ASIA
BM7kPCToaXYBgVFEZEU9fbvqtcdMRLJQ0_yZ8LjFOae2u4gekT707OOIfsaT1MFKEA70J4e5W7iLRw,AMERICAS
5y-8hJJbZyNgU2-w-gZQcSTjAdMacDVKiSyWvKXE1V0RjHGnjKqHwbL2nxQYh4AbAoHxg-5JXUH30w,EUROPE
2BGamjKI-196aNlSsN42roLlW5BftGMk_X5rUgzamrYqID-uEvGWKFk8WAO38xcXa9jwkLgeCzTeGw,SEA
RSgNBfQln2R5_On1SOsT-TsCgQYczCWBTtIx7BY9tqUC7az4Gvh_nFsF11X0aNSwLiUJgQb0Z-XeDQ,AMERICAS
bKYXH3ux1uWXS4Grt12lZI9kgDsqn4XyEhaS4RuqEY7TBQFLY4ouEJfbGu5gqXKqIcZkbH4YL4FJVw,EUROPE
jJnG41T5U5Mf2X0eJpkgf0i51kIp9HYSch49N9HylCwS1yr0TR6klLEjazQdwrgW42uenIsBtpsM0A,AMERICAS
Uv5_61MRB6_hjZVrgZ2fKHxN026zw1DSS-wSN_triuWfBGVS9XTojcoLTUNxhMvh4wotDJIxaVxQJA,SEA
riAjlELf8At11eh5iqHcd7cDhwlKz_ho19Z2qCiLyCpsHzoh-QGj-1fxfiAm8aroZnvJ5JKViqks9Q,ASIA
BR87qGfrDcxg5nWHVmkShkLMqM1D2PPP3ThN6tlJ_Dl1TOBlNT0bIBMA_FU8j72jrq72nZP7GyYhgQ,SEA
RVZN2r6w-oA_1tyTSTdMD_y8plf0JQE7p_muQgjI0UQB6oetDhb5yrJ2Xc5g_tgmNge-Vyw81CrBvQ,AMERICAS
U0AgIt2aFMZt_5URai3F_4bHbw1sVis0Qbrc38LYj1oUHYr36VuxpK5m6MtqwiL9cOFF2D8B2g_yGw,SEA
T5Q4zHzaHvenqaQhSs3Id99-KtlvhrV4KUqc_O10O3B1qUKUBn76b43LLQNrxr9hGdlG5t2y-siVKQ,EUROPE
BsoY_KUNSlLWrDHW6guFv3zj0g9Mj81BhY7aAlCfQv6-zLn0JPCgRX4weTMFI0hB1KKcYoQ8zp5Ixg,EUROPE
he87PCgcFZO-V-lQ4tDniMdCJBYDFtWBSfvyWZ6rizns3vDbJ-5xXi8_nmzhIkYvu2MKZpGrMeVzuQ,EUROPE
EF6MqxUHG_LToFCMn7M_wMQlybubKtZYh-t3a4nLNAdYqmu6ox3YFBwPGQ2wy6BBqMMnOuBV469x1w,SEA
INmiaqkwUAqalfICu4nOI52uW4fvXu-MmkPw-iVa3Mms_4balWbY78dyT7UxeSUkz1-gpbJ_5KBppQ,SEA
OtuTr1og4BOLksdKNGFW96gpbBdShxlxEwZSigujwQnReGCSrbIHY_ccrz_GWIpi2OjPudPha4JwLg,AMERICAS
O1C-G6k-tnW0Pwz98cq72nPrYoo5t7hvFFBJNjnPHn2d-ntI1EUtOI2FAP3-BgSGNdsOzCgmvlrtPw,SEA
3nr9KW5rCX_Zw0xshaaYrch2JMNbZ7drKWp81h96-jcWaNLqs36ivZAGRhGNKa0T73cjly5rvIRPZA,SEA
19OeUWjVhGMZ2Xlpumg-YS8ABRK_1CoG1Y4fxztNH-EHRPBH417xanvpF__QV1yCoWskdANQN7_b7g,SEA
aYzofNoheYmOynB59uylsxE8t4rKlQ0IpTHwPdHWun6hzT4mMDG83Ynh6xFiLG8utdi57EJ46ff1tg,EUROPE
qldzRKDGKv5cM1iJ_ZEaDZUhF8h0_r22qqiLJK4mF_b3XDwS62ckFB0H9WrYF7rf3SQSwhhstnsGGQ,SEA
UUDfDth3V24MUIcLt1wwFX-4RmREZuU-IKP4zWtuMTIZxcUTBjrvLC-R32g3Jtiz3n4z3l87N9l_yA,EUROPE
9IWSwB6y729UaB2bVqhPdJ6zjxfslHZm_67UHf6NMNuSDwrei1J-iYCGS15AMPAUhwR-mTTmtWFUlg,EUROPE
KLl3z7TC-zG05pP7kjjYN1KjYKVQZTJcMcXmq4if-wk6Ir5nMhztPjUXyRSLwCOkLb5TUrjWof-1Dg,ASIA
mJDKswTPsOPWzhW6eJEld72CgI9K6YVjcEBPxE0I4wOejoPCVxQEisPPKx-EYS_BQSLR95OrbzZLhw,EUROPE
gHap60PiN1NxzgQ1u9yOTnTIw7vX78lYEVpY3ttAtXguUvE3Dpkbl0oHigKhlzdNf_7kZFMxAMdGSg,AMERICAS
gitqgGmgTk4DlBZZe93IuWGqepoMMEbLkauJ1aW32bk0_3ZLjhBfVwaVnIkGEV_6brYN8kN_KD6mWQ,AMERICAS
H0CRCsZ0HV_FkMBASmOs24mnV_JQhJN2d1yv2MobN_9ZonkzBW0RDIO_RjvGI1HF_4qSx8DFpM4F_w,EUROPE
ctykljESERGNVZnU24zhi3YTVx-07RfxMpB7tBoHdWoW96mHt6qQcpL0R2eBAYTAPmkBUaBpfSR-XQ,ASIA
Gxv12h6iIdyznavsVUzL5p7ku4K132Ln6KySjjslcg4m4BFwv7Yek1nELDQ-4KfuQ48l8P3IyIGviQ,AMERICAS
vqbQ8X0ELT5zGHFzrTxtvFPB2KZYxgPnfGTz1xV-5fCxRPdhF92cvpk21x79efVyAJj_Pm9nv4ugGQ,SEA
x9uo-mr13yYZi42fVEktR8yxo9RosI356s0GHBsPX1VTwpMBxJmnA7SeskPLTjWqaioH1CRHk7rF5g,SEA
3Ww5exOoLnp1g2Z5uEkw2-5OgBObVv5dm95reRlNisWu07Nwyt-HqnfGlcpzM4lWEoe0n6LYYUThaw,ASIA
0FYdfCOqHUSoVh5slvt009Z3dXEbw1cjoXyQb_3HDyuy86AtNqxKQy-chp92bIJVcJrhO9FUCwD7wQ,EUROPE
SJEmbLoAvGpJdNNsIu_Bt9WMGLO89HOzPZol1OI0lWJH-5o2DoqgrVLvIZd1-eSvwePmDOE6DnuLQQ,ASIA
xSj87jTD5vBYh-2aCKHKT0X8vym48F47mDrqzGelOpr834pNwwODkowyus_uSpjameudbY60f9uucw,EUROPE
pY8K2rChIEtc8QYc0YYmGfueC_WAbZ5mRGP0E8IMF5cXcf1qB8qUi0iVhulCnfyJYf5c972Eh0nfmA,ASIA
MAS8NzMVwwuaoqbQFzz2XFErMqdOxrGm2hE9SIBwCYtgNpnIKCMR02X-dKz5fArZZvX9BGQchoY0Bg,AMERICAS
DpWf805tVq4A6jYSGHVB-HsW5jRFWEVDj1dEwrZ42oXU0d_xGqp954NTOeCiCfGod7C7WRElzxjpww,EUROPE
9UMRNJqfmLMnybihkGyUbXrdNQDq_Ze3oNZl6JyreoeV43mf3JOUvgDuyBRjfi8cWP-AgAwTMgJkUw,SEA
p9undI6Hj5znoWrKpaxDsTjeN1TCB5bwV7td8HTJheF4pwLwyrjI1IvDjlZvbyg_4TZvZWQ_zgLcjQ,SEA
fXmRkFSYM6TBBVIi0yV6GLW8IYvjVfg4KxXfrdwxF6ZayYZJQxk4QDQ9AsbMzoM8c5WwqkuD-3zLQA,AMERICAS
iY9rb7x6QCqGq7WkJ69hB6pyadxUlHEOv8EMjUmez5AAOkEx0f3TazBToJzBFzVfBnqDtgpl_7Cjaw,SEA
RauA0b9UJz8tBwrTefk2D0GbQzXu7KcU7AP-NM9TO8RD4aB6ISvgUtchI0iNj02sJT9ePGVe1zSwvw,ASIA
_SIeKjVlpUn21W1R9vZEGcGBP6u1XMaMi_dci3kvo1Q1_Kwq_gkiajj957JhwbPloplN-iOLwm_ymQ,EUROPE
VBMJvlbJ5jaQRjuGsmdzh5C5pSw39T1oY280KBKovFICVj-yZyWLmAd1HHOVlGqMUOpznhenY-tSlg,SEA
b_K97GQ6tXDPPI86g2YKvcDqDWNd3n89TOlZu7Bzb6arX7je-EQ7y3Ab1994uSmr3RkHb-24W0MrRQ,EUROPE
Y-FVCzVsY2a_kl4bnGwHz2zmDdISH2UjfJ-tRj-VAXJgsqW5fNijuW2HjgNnycegi7o4BYyeYux7SQ,SEA
4fVErcT8j207CofduTSsaHzsuIxNHju4VZa0oaSWsvK5HyJmGBgcfw9p2ZTxaMHi2h5P7KtIo57_pw,ASIA
7V2X5xyYttlPVr4kRQkPYvqDMPnTjNr3kxShaCSqfkfan2JCyZ2aNh4Y2XKRW-KnpqoY-0WVuw0vMQ,AMERICAS
ili2-tdgY0tBwHV3sG3uxAQoRi4Ga40BTzvt3rc6GK7_nW8Z4z03KySWVyS4yPOJhNzaEhQpOXUevw,SEA
R95Ofo1T8d6cRpsSDIOVqoid43Fj13QSSzZ2REv3E09aY0u0ZL_ehfe7z16rz598u81sm3vE69pQIQ,AMERICAS
6DS9VJUWpkAVqmRizQ9X00steh0Vuby-Gdx0Vhm0JXs_-8lhfcflAGrZIjbdB2cFNEkE5p4WiQWkUw,ASIA
EzgutBhIDuYf0BT-XLvJLYm_0K9Uy8tvQo3rTqPwvM7_eH2N07dPpMlKrq6vUM2AteQfheDZ0VbWyQ,SEA
k1me1Lf7OJbj_Os_pEKkyCJ7ZPgzpG4hO72GhZopJwEFMWFbNDXuRLjNFt9u0PhfosimRWmw-I0ocw,EUROPE
tqq4ht_-NWSC4HBhhBLJnpcG5SE63kvjzIh9x6vbef7BeFSrMc-D5kUjSGYZHiNQd15Fn6agoN1Zrw,AMERICAS
5w_Pu-m0tjbWc30s4xVPj1Soj5KBtS4NBu3SU28ZKptWOTVmSVyiJ62nXpSAPlr7sp0arHLLe7rbIg,AMERICAS
nW9Iy-IUsoHl8KeQUR5DUM-h2XF7DU5iQAf10UX6udxzwca82Kyn-q2qrypYPdTlXKmIzwmhYegZJw,ASIA
IMb5iZIviY7BH8-X2-RSLAUrjxzFw-n1f8ApLVNZtFwiviRDQT8VdOJO9DDJP5u56Och8Po3IbqAhg,SEA
daUrCRwjKJ7wjoYIzx0kpF-ddw2eTCdiSH22xNyrFPApd7rp05IrIW3zcHN_Jq_CdQ0ZjkvT_BrNlA,AMERICAS
d4InHbF9VizebolMSWAIBv19QfRt8CbIAhqmW69Avq9CEKFtEVUthepfvx4LKVg_Wf9Z7SZNzYnlyg,EUROPE
U9DaI8DwONMXfYHoc0_23vcQ1fihcOcOQTGkcRCSkoxcZK-IiQ7r_aepXdpM08hyWnZ0llEgcRIPdQ,SEA
NPAWm3y_WkoLkc2Bpsq-TycucwzQPIP2nF2_lqym59j5QIITZi16i3L1YvIGN8-0Xkx6OZq4hXXjnw,SEA
YXeEjLStY5g0gAYGa4D8RTXH7CU12Btp5d4-VYWLnp6uUmnSb2hBcQzLjle8H5EClCv6DvvxUAhBvA,SEA
0Df0e2BzO9agRvVyHELPQ4kzGeBFVAAaThyV_0XFdVllA4XQ5shYGODdHtKUZAlrzSRtsQXqBVoS7A,ASIA
6ROF9DU_PEmtVLA1SAavxsfF2qaBP62E2HT8u4nDWGPBLRX3YDbrichNpqvpqWLeKKooRHmDvHvHlQ,EUROPE
X6xIc0FzXmKtJxje76u_UjOvUK3lVu4akBFXWeV1kaF1nP-TnKn_Nq226nk9ruNC1E0XoKwdgXJ5sQ,ASIA
SXmEghrwK76ORRoAhYiJjIBDNouRpffj9c5EZnBnpQmWYZ1Ghi7emJ4EphZCfaTKaQ2R0gMGnICn_w,SEA
pYjjgkcescmJfOFyfkypKnVUCdE2QapWu_NO_Ha1-T3LQbUmgqPAO9tXsrUF9qBcFDqZk6nqCIxhmA,EUROPE
gee_iw00ldOic2UYJrc08E5AtlB_9HPNzFMG9T1IQ_BtloDI7HPySj-1r9NKe9C4gXyRZPVQcoqwLA,SEA
lN_zt3gf2H4b7R_JzaFXfQ6P0tDdsgNSKwZaxtOlqMrXdsHRRD6GoZl0154AQCqFWaSgSKBLlvdiQA,SEA
e6w8m-ctkk00Pr9jBgSzAopLhE6nP2rgMyjJWtunRWldSjC2CzXQKs7QJ6NNjuxaSX5v6KtzQcjp0A,SEA
VxuV2tXMSODzAjbytUTuvCFahaIubFG4ovio-ekostLIlex5ZwnAGerVW7k5KC3N9TQk0n2bEelXYQ,EUROPE
cKhbtEQzsiJoCp3Q0r5ukkWV4R2492e9mkbrX7IEllLXmRhqYuSvLMXVjaAqqw8zYo5JL5Sbj97XAg,SEA
e42Bt1qR48x5Oz5ncvFh6eyQWSPpdOIpuU-hedmZUAqi_QOhbfayLw0ohXD98zC2lCQ3AnSswA1SKQ,EUROPE
d6aezW_dkli5ZydP1WWLXB4syS5rT5CT6y2rBmkwB-jXYnX30mrvqngslYV_Sz0ZuWvoDRi8paU-oQ,EUROPE
pHq6GSzHDdhR7A4S8CxlzlJttO4yNs3EREmAEdKgF_rx4IF8Ae-u85fVkyOaskP37Kg0LQPjHQMC6A,EUROPE
vgMcdrmNWoiZOMu6aPgMh13PBh96GRfNmCP8f42gWiasrXtDJAHXpXgZRv75pqDeSeOWZcz7VdDhgg,AMERICAS
koFY9i9KF-eXngyJQwBvADel2JivQ4J5jPRZQ7D0U5V9gIPOl48mvxmN85fx2dDnzdVMzzW3H0pEfA,AMERICAS
qzwTlHLbOQSiesx843nqCpV4m12kauic6qxq-YRiA-ivygLyRKarVyv0ehCXnUfabIRnABDkSuNOyA,SEA
w8sqjFAKxT89HpeA8PLv9aHhdTOj-Zbd93HJlr4crvKbRWPbO6uWb9Dn63WSatWI-1eD6d0wK51_mw,SEA
deGz3jKdnxFsq_DrPRSIZoA2-HquKJID359buZI_-zs9LWTQ3xeU5ItSabLytpKALKZwI08GSt-KcA,SEA
BNKtWADolQBgnaYL8n_-SpyqEjIlLbg1AVFbNYPjlobBZpb8QtKGTzBB7Sxc8oNfdgHibIcPd_hUdA,EUROPE
u4OVKs7RhTWhCA3Dw6y_14CGRZEtvakkXJGgAhlpeyCoStFWdcsGB2WqzBwzEEUR1_i4IbJOebCWEw,SEA
bZNPXuwM0K3dfyNgonePPOUjk5LvRl7cg5mInzPNlaPpOGRzfi-rDwUHRZDv_blUYdM9BnFYxZJBHA,EUROPE
CdMxyEvWJCz5RsP4SLiqDkLhqsIp70rUy64kTaUa5d8ClVys9kqL1nE3A5zIZJJmvTjUISlOnp0qIg,SEA
uY9dIyUe44Xm3tTTPBiccCOscGiYVLTOWvtl3JUGfQRBOB9hF4Fh7i2r8QogERgojEeEtC6XCAjzdA,SEA
4KrePIenM6mCYutzzx2EnFPCrLXUlO9ol3CL6CY4fI6FlMaZrFWXBTDbx8X6FEnobD5pXWjcp_Sisw,EUROPE
1ROm53kYAM-XmEAMmlj0JYH3rTcMjsrz9PeAJJLwPwKJbS65frAesEsOo_OqAhi-CpWEq8_oXbxojA,AMERICAS
ZGQWB8szny44ScHnNjnwbUDz_SKoiCk_c0wMX9IgAccYQYA1fHTWnz9n2llvFvZAXDS617ZfDFkVNA,SEA
mdDM5vHFVD3arhwWB3IUhgGmeGiaQuluY3DkD8UmYbc2fH7nSdL5Mp6RoMAh5nKQ1BMJWtKyjloepw,EUROPE
SZcxmqaLxcymfiJj9Q4BubEagZ92X5uMTCqphW7tSDmRSBdcLzPeE90z4D-PT_ynKfyuwEmjDogEtg,EUROPE
qdQaND4ldaJmeGT8T5SiPzwUSWSuQEBSnWJur2PSexddkus9_1ci66AvSwizW0A4Bjg34HLGgGh8FA,SEA
fZ2wj32odD9rBrZkLU9hnqzbJMfNWrMj4PbjN40ToQNDSmCUZDXcdT1DH74cEJdDu9BuGCTbNpi3sg,AMERICAS
si4cG1SK5Dy5A27prKuBKS9csIGqVjhPw-hFzVmpuWLw42ivTzMW9_WjxWsvtom-hcPjW-4qzAhP-w,ASIA
DxOE_obTkKBwE1hGmRDjVxtiLh5Pd64HkvK15eHw6bQzdbqGT_efpySI1Yo7lBrpC03K_r8cJuRl1g,AMERICAS
sPrar6Q_8XBv-sRUuEY_DJekSk5B20N1Y4GG2xt1W0wv5H3rYIhKZj3DBW0HvWV_Q4gkzp2i4Vy7Og,SEA
Z6mfSbwOaCs6DLVvpMMt_oUphw3VpqZ4-yipnb0NewTNEjXCS68nWSOa4hzH3DlBVFqxbwmHD_c1kw,EUROPE
FpaflCrRm4DUQV2ho5nK8NJe7rnmd9Tr4iGoBSJzcxZTlzsK3TsUVKN9NVD60xwjtBdKrUQbN8pnIw,SEA
8732SOU0I2RbiLqac1n5oj8xBzX-A8oHgOAM7cIuOajatONkgcIl-_2xxG7xLHjDcSKSBwD_i5ySqw,SEA
n799-Gfnfo83loWCVTnJ2IP40qnHdYh8iN6GbKKSs9nMjltH-ErHQXXe6i4COF_t7C3DtsOQZGDHnw,SEA
tngw6K3a1vnpBiIOqAAHunl9VTuWCd-MOucJvS6N1fE6l5n9lVwa57Cpt13jN-2yUIwqI77VgXMlfw,SEA
MEyZgEm_Saw1rhY8kH8GfkkXPxTssIOOn_e_dR6a9PObfM93qODiSELmZhoeIZF1gP_SqtDTAJROUQ,AMERICAS
6unn2uHFnBt_MkMwNS6TzZq5VgFEgD3zgBtFxv1UElwLFPzQv-tinS5ObccMlu0CTwaybCh4uhvk1g,AMERICAS
gNIgx9sbsGeZUUN8-hqQyuNzdk6F3kQK6YwdLF_FuYvxHUpfQneuQXrUwgeyOn2bSQZQy1ppty00HQ,AMERICAS
NdSIYxFM1EiW6hLVLuy0x1BGGf06bDWGY8BHYBVHT0Grbdz8QfpQ5jVGKmwtBNUajkILVgy5dJI8TQ,SEA
Y3ndfw1AN1Kcmr4gtM2EcPT3Av9NwQn58GGHYJz3TBoHrlP8dXDXHQ7niSMYUr9or7PflNuYeWLG2A,SEA
_BhZQooEXwinNWgFd8nconZqFEIwXvLVsxwpFZeTfMO1nTOhabz-jnaoVPqmvYm7CtCnnH8uHvg4sg,AMERICAS
nGY5WVcHpyyntgpXfOvSSV33JyG7b-cbx8b2yawiI7Y0D3GaWBA2UpUrebT2hRD4phBAQSv1NaU2qA,AMERICAS
FTJa6JrJ49Q85QGIL7gFxpzeBKDlp-kR23_MqItrm9-jGJ6DgFgxhFHFmmrgjftqvWm4i5rlucKdhA,SEA
kzVC-B3hGBzfFhVS2jh7myKoKLjJNy8C7sGG67Y0zvtoSETRc_pLlDXGK7ERTnxGsMBN8njmdVmV4Q,EUROPE
k2-u4dLY48JeGoK4rEfcSEhf70J6W1sdLd6htqVbhDdWMikpD8qNVASxjiNn4LCJHUNxsotjX7cOqQ,EUROPE
NuPRQU3dlMJ7z3Dstnv2vYQ3NAvBz1C4WQvGiCp7w-XLZaSf6rpKJDNMQAZr3JqQWE3zeHhYZHMXgA,SEA
Y_4hNMUphvpB4ZFVUFmKycNWV7Nhscmq4ZsY36HnEsF3YrbNHGltFyIFcMiXYCkHm619JUrWjODTSw,ASIA
kr1d7XarINpei79Tz5OINhOywWtKLjeRWdMePTzhePFfu2mGyPoZRucDG85UIM4YTKQnn3zhgh-2nQ,SEA
4rSzC9wcpZUovUwv6HXMCIse-pAdTRcpfdVUabtl8N77Y-P4SipomaXs6Q8uc3FrgP3ymJwGHSyctw,EUROPE
6GTrVHbiEofI4LYLK6Z0mIUgDM4ep-v2J0SYOgXhU1kCKxPwNjPFkOD8VmppGPDc_00j3G3MFR4AZg,AMERICAS
Il3VylC4iVgAd-mc3FaIbnnKIMSoPj8raDj01jnR4UO0fqUJI7qGsoeWzXGIlKhdJELM2MSG8kSIqQ,SEA
gaJam_tp_jyF8OC_duJIHnfd7MLqe4GfvmhyyLf-em0i72gbuIwyNmp-rHHEe7SCgtyn0tBYhde_Bw,AMERICAS
Mf5pmU2FdokH0FpC2L1jGooaIkFYFTnJql5Wkf8fyV6D_s3OJDOaboyUi685oyzpFZLeqHJSBOYf2A,SEA
zQfzl2k3wE0cXZYFCMyBtUAruV1MZol1C_uotu4GtQv5ADzgx-67g2QI3O8t1E-qJ1cdkhA5t0uKdQ,AMERICAS
DMPk058iIn0ndGS84D5Xtsk4ZQb0ICub4YEkCP5k3ZGWIJdr5y8k54MXfd0X8kOHmQGunPXIbmge9w,EUROPE
uAI4j8bdNxpywpX66UeT9bjUcu074r9zwtEGNO_tGMAS3WMCkjwxQ7CMlW9pXHh1ZugbR-PaPCBzDg,SEA
CeQxHPd1oYhHkSAq4vPjapJfMjxgtYZdG7p2ERAPUwRdM1vLhzsfViNm4aMTRTJpnHBWxviD1Dm9YA,EUROPE
jz7apG_Z50MUaFZbxUj-zhY3er3Cc9sk2oVEDf3QZ78I3Bspnk2_Ah8M30GAR9DImG68i2SakB_U8A,EUROPE
3HbcTppv4dSGA2o1IHkAymj2c5_i6YD7EhVB_saEBEPatf2bTOmFSwvYlWc6R6VQl7AGVeF1z5vAtA,EUROPE
eTFUDbdQP9niNeFFJn0BX5f0D8KzRl0NYTklWMIHGcXIHvb3mVhVDSEg27ZrBguC3nLzs6miZ6oS8g,EUROPE
lH4YUkej7ycYZARoqHbH72ys_cESApgm7a-Ra1ujTdfVf_bWKHka08_OhfldH-PaLrqK4zGAIE1dVg,AMERICAS
h-lj4o4iM28DZQIhV5iFfLfz6oqlYdClSLnclWt8fbi5jyMmR6uMGqFdfs9rKTmq9305ylvKT6A9iQ,AMERICAS
RQ8zz1_fmkJA86__MAr10F-VRRUvjXX2o7L_A5uacRhkb5XKYAgyUCeNzNGoO_XK9WSR3ra5Y5c-EA,AMERICAS
Mjv6gz_k0aWhMqnE9elIIoxr00GJ5KLI0Nz_oNDXDt9SGVgkQZumHYJSQ9uRWQgniOcvPmDcxq7veA,SEA
07HQ5FkMPUwAbISfVmWObw9zlKdG88-ZcNjNL2FNWn1-hpr-v_9yhqICWHtkySOoB6WuHzZZvLdV1w,EUROPE
v4YXcoy9n1LIsaj0saCCsfRggf9Y6IsQ5bpiWVOnGQ4udO7qqURAu2Rw8lZX5lSyMKQDuS2OopB5SA,SEA
